,0
459,正解
460,发一条几毛钱啊
461,我真纳闷  意大利6000万人口怎么比中国14亿死亡病例还多呢？
462,不比不知道，我们的国家真伟大！
463,不重视的结果
464,可怜之人必有可恨之处
465,到现在很多意大利人还不重视，还不戴口罩，医护人员的防护做的也不好，真不知道他们怎么想的
466,人家侵略你，恶心你，讽刺你，玩弄你的时候从来不会有同情心和同理心，儒家思想真的毒害千年
467,已经没救了，太恐怖了！心疼医护人员！
468,那没事了
469,"世界第一把交椅有大国风范,，中国"
470,意大利加油
471,我们回复你的都是你的父母，所以你是什么？
472,好优美的中国话！
473,好难过
474,惨也是他们自己作的，现在还想我们中国出物资，出医护人员 简直是有点可笑了
475,不要出门了，大家要自觉隔离I4天，这样可能慢慢好起来，否则你们会失去更多的亲人
476,这个是应查尽查应收尽收了吗，如果是的话说明还是有希望的
477,完了，怎么办？意大利🇮🇹太恐怖了！6000多，出不了气呢！需要援助！
478,人家200名医护还要求放假呢
479,希望保护好我们的国家团队！
480,低估别人的能力。导致今天结果
481,那你祖宗十八代都有脚气？
482,中国人救中国人，凭什么还要去救意大利人？
483,千万不能接，都希望你们能安全回来
484,医疗系统崩溃了
485,已经好多人开始这么说了
486,怎么比武汉还严重
487,希望意大利不要赶超中国，毕竟那是一条条鲜活的生命啊但是照这个发展速度，不想赶超真的太难了！
488,放炮不听话了
489,请问，是什么最新研究，哪些专家学者在哪个期刊上发表的研究成果？我只记得台湾的节目说日本电视台说的，可是我不信任“茶叶蛋”的台湾大嘴媒体，该节目也没说清楚日本哪位专家学者的研究。您在张口就来“根据最新研究”的时候，请问您有没有亲眼去看看那篇研究报告？最基本的，名称是什么，作者是谁？
490,哈哈哈哈哈哈哈😂
491,军管吧，已经完全是崩溃了
492,意大利无法承受之痛！
493,意大利人心惶惶了吧
494,再有几天就超过我国了
495,挺住
496,第二，关于支援意大利，国人理解是救援，他们理解是我们制造了病毒，过去赎罪的；
497,即然去了、就没有退路 维有全力以赴共克时坚虽子不翘 救死扶伤乃医护之神圣天职！我之中华儿女铁骨铮铮其志之坚刚其情也真切鬼神莫泣．唯愿诸君切记！早日平安凯旋而归…未来可期……我等在此静候佳音……生当百姓敬仰 死亿万民供奉 吾之白依天使加油万事珍重 ！
498,打雷的时候得离你远点
499,唉 说话太恶毒了
500,nmgcb
501,🙏🙏🙏
502,脸都给她打没了
503,止不住了
504,天作孽，由可活！自作孽，不可活！
505,意大利加油！
506,哈
507,我就不怼你了..咱们讲道理，汶川地震，不会威胁救援队，这次意大利巴比伦是个巨坑，四川、浙江的专家万一...你能接受吗？
508,恐怖的数字！ 回想一月份，武汉封城、全国动员的决策多么正确！
509,网上还有意大利居民出门遛狗，遛玩具狗，依然不当回事儿
510,意大利🇮🇹，你们要挺住。要想活命就在家待着。死死的憋着。别出去乱走。这就是对家人的关心。就是对祖国的省心。要像中国🇨🇳学习。别到处玩了。在家待着，体验一下提前退休的感觉。加油加油加油。
511,傲慢与偏见害死了他们，希望疫情过后西方国家能够对我们改变观念。
512,政府不作为的结果
513,当初欧美也嘲笑我们的
514,日新增确诊奔万、死亡奔千的节奏，病毒血洗意大利🇮🇹 。。。
515,你快点滚出中国，永远不要回来。🍌
516,中国派过去的医疗队一定要保证安全啊
517,中国医生🇨🇳！我们的家人你们尽力了，快回来吧！这不是你们能控制住的，不要再搭上你们性命。
518,彻底失控了 那么小的国家该怎么负担
519,现在这种状况，中国医疗队撤不回来吧，心疼中国医疗队，杯水车薪。意大利医疗资源崩塌，不能举国之力并有效抗疫情。感觉他们抄作业抄得太不严谨了。
520,表达下沉痛吧。
521,嗯老嬷嬷
522,这不是幸灾乐祸，这是在反思。
523,然而那不勒斯人还在大街上不带口罩游玩
524,天佑意大利
525,天真，外国人会让中国人指挥？
526,灾难啊！祝福意大利🇮🇹
527,现在这情况就相当，1000人中间就一个了
528,这才第一轮的十四天啊，拐点还早呢，什么时候是个头呀，祈祷全球疫情早点结束吧
529,现在能不能撤回医疗队，真的担心
530,你这么能干你们全家去么。
531,希望他们也能像中国一样早点儿控制住疫情！
532,这下总算打醒那些所谓要自由不要命的西方家伙们了
533,中国疫情爆发的时候，中国华侨把意大利所有口罩都买光了，都寄中国了，意大利爆发了，议员带了，再让市民戴口罩，市民恐慌抢购的话，医护人员就很容易空缺
534,麻烦先站起来再说话可好，垃圾
535,自信点，把“吗？”去掉
536,现在能救意大利的除了中国只有意大利自己
537,有没有跟我一样被春雷吵醒的
538,她还和咱们四川援助队伍握手了的
539,我的妈呀
540,不愿意戴口罩，不严格隔离，后果来了
541,太恶心了他们
542,好可怜
543,你说的就是全中国百姓要说的，太中肯了！
544,每一片雪花都有重量
545,不管怎样，还是希望尽快战胜病毒，快点好起来
546,锁国中，回不回得来是个问题呢。我国的医疗队一定要挺住啊
547,对，目前发病的人，按14天的时间推，3月初感染的，这批人可以说是不知道病毒的厉害，从现在这段时间往后的发病的，就是咎由自取，我很早就关注意大利了，我们在过年期时，他们在橘子大战，然后嘲讽我们！说中国人吃活老鼠，我们去帮助他们是在赎罪！！只会是农夫与蛇的故事！
548,希望意大利快快控制住！紧急需要国际支援！
549,哎！要是早点觉醒开始防范，何以至此！
550,他那是黄鼠狼给鸡拜年就没安啥好心，中国人的事中国人自己研究，不需要一群畜牲发表意见，他们都是一群数典忘祖的🐶，不配称人，更不配称中国人
551,这还怎么整，大罗神仙也救不了啊。。。
552,你，可以听懂话吗？我再说一遍，意大利官方有表示疫情爆发可能和武汉无关，我国官方也公开对病毒起源表示怀疑，如果没有确凿的证据是不会这样说的。如果你说我们国家全面爆发武汉官方难辞其咎我认同，但是你非要把意大利的锅甩给武汉是不对的。
553,帮情谊到了就好了，希望国家别迂腐了
554,我的天啊！好恐怖啊！希望尽快有好转！祈祷🙏
555,还要不要自由了
556,对，当务之急是先确保国内安全！巩固成果，才能谈人道主义支援。严防境外输入！一旦复发后果严重。。。
557,回复 @护樱使者real:你怎么还没死😊
558,电视里面说死亡人均年龄80＋我现在都在怀疑我是不是听错了
559,哈哈哈
560,太恐怖了，希望疫情能好转
561,刚开始我说，叫你们要自由，叫你们不带口罩，这几天看到这样的数字挺揪心的，每一个数字都是一条生命，希望快点好起来🙏🙏
562,老百姓不配合，么办法
563,太难过了！意大利，挺住！意大利，加油！
564,你能说出这种话，你就是一个彻头彻尾的畜牲
565,我说的余震可能性很低，传染病百发百中
566,哪里看到20号去了300人
567,美国目前都没有让世界卫生组织专家去调查美国流感，肯定是心里有鬼
568,八国联军侵华忘了？
569,怎么没看到有谁求助美国的报道？有没有？
570,这是传染病，随时都会死，地震又不会死
571,可怜之人必有可恨之处
572,人民币付款
573,看来意大利国内怎么宣传都没有用啊，何时是个头呀
574,这死亡率真高，说明还有很多带确诊的。唉，疫情早点过去吧
575,愿我们的逆行天使能平安归来
576,🙏
577,回复 @早起加蜂蜜水:站着说话不腰疼，又不是你去送死
578,太难了，我们真的尽力了，说到底这是他们国家自己的事，让他们自己解决
579,无知和愚昧才会发展到现在这个样子！教训深刻！
580,禁止这禁止那，同时要在宣传科普上增加力度，只有让每个人重视警醒起来，自觉维护公共卫生安全，才是最好的全民总动员。思想观念的不作为，才是行动上的症结所在。意大利加油！
581,你觉得会说出来？
582,做梦吧
583,好严重 到后面会不会像中国求助要医疗队呢 如果医疗队去了会不会安全 控制不住了会不会被绑架要挟 比较外国人很狡猾
584,我们国家从来都是自給自足，自己人帮自己，其他国家都是嘲笑别人或者冷眼旁观，暗自窃喜罢了，人道主义上捐捐物资也ok了，我们国家还是太善良了常常上演农夫与蛇的故事
585,这次疫情就像照妖镜出了这么多了，你也想来当一个？
586,口出狂言者必招报应
587,意大利自己都承认实际死亡人数是公布的五倍 很多还没检查就死了，好真实数据呢
588,总有一些人觉得自己高贵典雅
589,疫情过后，西方又会变回原来的嘴脸，根本不记我们的好
590,为意大利🇮🇹祈祷！
591,他自己就是个畜牲，他还舔个逼脸说别人
592,意大利🇮🇹挺住啊！不要再到处走了，在家待著、待著、待著⋯，保护自己也保护你的国呀～
593,你去接icu
594,🙏🙏🙏
595,意你不要笑话任何啊，老天都看在眼里的，自有度量
596,这下完蛋了
597,自己作的
598,这是开始不重视的结果
599,要是国家像你着度量小家子气早就完了，世界不好中国也好不了
600,我看伊朗就比意大利好，伊朗病例数字虽然也不少，起码还比较稳定稳定，没有进一步扩大，意大利是成几何级往上涨，太恐怖了|
601,坚决不能接管，到时候有事情就是我们中国背锅
602,一群香蕉人
603,别这么说，别这么误导好嘛？我们国家从来不想侵占他国，我国从来不是好战份子
604,想当初世卫的人都没有直接去武汉或是湖北的，来了广东等其他省
605,很高了
606,天啊😱
607,我真的觉得他们脑子跟正常人不一样
608,自由的代价，是该严格控制的时候了
609,数据透明不好吗，别双标
610,意大利这种情况，会不会已经发生了居家传染，就像是武汉前期一样，居家隔离的已经把家人传染了，他们还没有大规模的建方舱，很可能已经一家一家的传染了，他们大街上戴口罩的人都很少，更何况是家里呢，病人把家人也传染了
611,我们也只是发展中国家，意大利值得我们去拼命？
612,口罩口罩口罩，赶紧听话带口罩啊，看着真着急
613,放你的狗屁 你怎么不去
614,他们现在有口罩可用吗
615,意大利要挺住啊！
616,脸真大，全面接手，醉了
617,他们国家的事说到底还得他们自己解决，我们真的尽力了
618,可能觉得你说的很对吧   各相关微博下留一波
619,卧槽！防护服都不买……
620,意大利快醒醒，不想看到你团灭，世界少了你就不完美了
621,不居家隔离，你们是，白治疗，必须控制流动人口，
622,这是传染病，我们的医护后期都是三班倒，因为人数够，接管了意大利根本没人，累死也管不了。巧妇难为无米之炊。圣母也得分时候。
623,意大利的0号病人去的夏威夷
624,不同意接icu，太难了
625,你是这两年平时不看时事政治新闻，这两年欧盟国家也就意大利和希腊是挺我们的，也和欧盟这两个国家快要破产有关，但他们两个国家这两年一直和其他欧美国家唱反调站中国也是真的
626,意大利人民加油❤
627,估计删了，没看到她说啥了，害得我故意翻看微博，一看就是海外号带节奏那种
628,也是，搭理这帮没有大脑的狗干嘛，反正咱们现在能吃吃喝喝生活正常
629,希望全世界早日战胜病毒，全人类都平平安安！
630,你别忘了别国是怎么对我们的，你才是畜牲
631,除了中国，没有人会帮，但意大利又不是中国，帮也很难
632,全民免疫，呵呵
633,道德帝？
634,🍓深...........夜...................读..................物.🍓................、 这三十万的手术费，连同那纸契约，就像压在她胸口的一块大石，时时压得她喘不过气来，并且时时刻刻提醒她，现在她是风泽的人。
635,想想自己为啥被别人骂这么惨
636,事情发展到今天，换位思考你会怎么想，疫情发展至此，武汉官方难辞其咎
637,恐怖
638,我们的医疗队，为了国家依然逆风而行，该适可而止啦！！为他们的家人想想吧！他们人在他乡，他们的家人也该是渡日如年，愿我们的天使安好，早日凯旋归来，加油！！
639,为什么美国没有报道，是不是有解药，
640,太快了
641,堪比战争伤亡
642,咻涩……………澀^^^^^^^煌^^^^^^^书^^^^集^^^…………………… 当然，除了偶尔脾气不好，性格霸道，然后占有欲十足这些缺点之外，他已经算是男人中的战斗机和精品！
643,为意大利人民祈福，希望早点结束疫情
644,大部分都是担心我们的医护人员，不然关我们什么事。
645,这么涨下去是要崩溃的节奏
646,无知者无畏啊！
647,加油
648,现在武汉还在治疗的重症患者，也够愀心的。这么久前景堪忧，不容乐观
649,是不是从现在开始，奢侈品和豪车都不能买了
650,意大利这种情况，仅中国专家指导已经是杯水车薪了，意大利申请人道主义援助吧!否则只能等人死完，情况太糟糕了!
651,那女的就是意大利版的王广发，可防可控让意大利民众不要恐慌的就是她
652,你们的无知愚蠢让多少人无辜受累，中国开卷让你们抄你们都抄不及格
653,看你必将的微笑脸我想绝你就
654,死亡率有点太吓人了
655,来  继续不带口罩
656,反正现在已经派很多中国医生去了
657,这是场血的教训，防护意识为零的酣睡者！该醒醒了！
658,天主教就是基督教？
659,不能道德绑架，不同意接管ICU!
660,恐怖！
661,非典已经过去十多年了，但当初的教训从来就没有以史为鉴
662,意大利快好起来吧！加油
663,指导专家组就行，一线不可能去，对自己有什么好处，没必要为别人拼命，天知道那些要死的病人会做出什么样疯狂的举动
664,🙏🙏🙏
665,派的已经是最优秀的专家过去帮忙了，还得寸进尺，不知道感激，呸
666,并不觉得关键…这个时候不应该想着解决问题吗?等战胜疫情考虑从哪里产生岂不是更好?
667,意大利的医疗条件太差了，中国7天建了火神山医院，每位患者都是隔离的，中国🇨🇳最强👍的，哪个国家能和中国🇨🇳比！
668,一个人五千万。先打钱，我估计下了战场的很多种医护人员都想去，而且不保证能治好，五十亿欧元能解决人手问题，
669,真心希望意大利能挺过去，也希望其他国家挺过去！除了美丽坚。
670,别人对我们幸灾乐祸的时候你连个屁都不敢放！
671,意大利加油！
672,你太冷血了，无论如何我们都要都要帮，一定要挺住啊
673,我们的大夫快回来吧？快快回来吧，我怕你们也感染了，快快回来吧，你们帮了他们也不会感谢你们
674,😁
675,希望他们记住这个教训，别太热情了，又贴脸又xx的，还有别歧视戴口罩的人
676,华人在意大利街头发口罩都没人要啊，不引起重视没办法
677,加油
678,正常医院各个科室做事都是留点留底，话不说死，没有十足的把握我感觉，应该不会
679,作为一线医护人员家属，我求您积德真的
680,看着意大利医疗简陋的图片，无比的感到祖国的强大！
681,武汉前期肯定和他们差不多 但是后期明显控制下来了 他们这个是还在爆发期
682,9
683,，
684,把好国门，加强防控，杜绝输入性病例出现，
685,死亡率比中国高，中国有咋国家的国宝集中医，他们没有中医
686,他们还不怕吗
687,希望我们的医疗队员保护好自己，一个也不能少，加油！
688,这评论区都特么什么鬼玩意儿。
689,9%了
690,天塌了，真的太恐怖了，好像是世界末日降临。
691,他们那个封城跟我们的封城不一样
692,加油意大利
693,意大利的数据，为啥援引荷兰媒体的数据？
694,意大利加油
695,👏
696,你这话有证据吗？没有证据可以算造谣
697,阳台唱歌会传染病毒？
698,你这么说你也真够冷默 你不圣母。你够没人味儿的。你就一点同情心没有吗。看你发出的这句话。真心替你的家人为你悲伤
699,笑了少层皮？楼主表达的是被歧视了，你有流量上微博，没流量看新闻吗？你被你同学歧视了？
700,若为自由故，甘愿死翘翘？
701,我现在才知道原来姚晨那么喜欢吃鸭脖
702,彻底沦陷了。希望意大利疫情能赶快得到控制，别再有大数据的确诊和死亡了。
703,回复 @早起加蜂蜜水:国家派去是指导的，指导啊！不是上一线去送死啊！你这风凉话!
704,没事，武汉高峰期时最多一天有一万多，增数越多说明离拐点越近，之后会一直下降
705,意大利人民加油，胜利一定属于你们，中国可以战胜疫情，你们也一样，我爱你们！！加油！加油！加油！！！！！！！！
706,老天保佑，赶紧控制住吧，太恐怖了
707,我看你是站着说话不腰疼，传染病和地震支援不能相提并论，你这么圣母，你应该先报名啊，意大利人民欢迎你呢！慷他人之慨，你也是牛逼！
708,太可怕了
709,一个小国家感染这么多人，他的医疗人员已经崩溃了
710,意大利跟西班牙真是欧洲增长双璧 官方一开始的放任受苦的还是人民
711,我觉得这些幸灾乐祸，无视生命的人不配做善良包容的中国人！无论如何，人命无价，为逝者祈祷，为医者祈福。
712,楼里有狗快气死了
713,上下五千年中国人才是最聪明的！
714,怎么接手？能保证意大利语和英语准确交流么？
715,意大利的局面失控了。想靠中国的方法控制住局面几乎是不可能了。
716,自己的媒体把自己忽悠瘸了
717,该上大锅药了
718,您的意思是意大利人民的命不是命还是我们同胞的命不是命？同样是救命，怎么就不能相提并论了？人家来汶川支援的时候能确定不会发生余震？起码我们过去还能保护好自己。我们应该相信我们过去的专家有能力能保护好自己~
719,这个不是哦，发达国家医疗水平可以的，问题是现在医疗崩溃了医护人员不够物资也不够床位更加不够
720,事实而已 真的玻璃心 去一线支援吧 满足你的普世心
721,！
722,在微博，展示的是极尽裸露的人性，最高贵的那部分和最低俗的那部分，难得有理性的声音。所以，层主，不管别人咋说，我挺你
723,希望平安吧
724,菩萨保佑人类早日摆脱这个疫情，保佑意大利，保佑我大中华
725,这死亡率太可怕了
726,唯一的好处，缓解老龄化
727,这种，让我们帮它，就是个无底洞啊。继续这么下去，什么都会缺。哎！还有一堆人不听话，也不晓得派点军队管理这些到处跑的毒源
728,不管什么原因，听到这样的新闻真的很难过，他不是冷的数字，是一条条生命啊，希望国际医疗组织能帮助他们，也一样我们派出去的医疗队平平安安，一个都不能少
729,意大利一共才几千万人，这个感染人数确实有点多！
730,真能装，不像你，表面伪君子，背后真小人
731,希望意大利赶快控制疫情啊！这样下去真是好怕人
732,意大利🇮🇹是重灾区了……
733,看它头像，就不像你希望的那样，中国稍微有点错，他恨不得批判到死
734,权衡利弊后得出的数据，避免引起恐慌，心里知道就行了
735,我们幸灾乐祸你这种反中的畜牲赶快出门被车撞死！
736,我不希望我们的医护人员在他们自己不重视导致这样的局面后去上他们的一线，他们既不想花钱又不重视并且大多数人还抱有歧视眼光认为该中国人去赎罪救治他们的时候，这样的付出与援助太廉价没有意义。人伦道德合理的救援可以，但至少他们自己解决不了的时候，求助该有求助的态度
737,这可如何是好？
738,现在最重要的是去意大利支援的中国医疗队，一定一定要做好完全措施
739,美国之前都不检测所以没有爆发，不确诊就是流感可
740,哎，现在我才觉得中国是真的强大了
741,罗马挺住！
742,意大利挺住
743,希望我们出国支援的医护人员都能平安归来。[給你小心心]
744,回复 @病入腠理:都是亚洲国家，还是文化方面的原因。。
745,这可比中国严重多了，中国没这剧情 ，抱歉。
746,真的可怕死亡率突破百分之九了，每1200个人就有一个患者，比中国高13倍，真的庆幸我是中国人，西方把“生命诚可贵，爱情价更高。若为自由故，二者皆可抛”这句话体现的淋漓尽致。
747,口罩可以捐，设备可以捐，所有物资都可以捐，我们是有担当的大国，愿意帮助大家共度难关，。就是人坚决不能捐，我们的医护工作者不该再冒风险了
748,长得速度和死亡速度持平啊，真牛
749,去找欧盟吧，不要老逮着一家坑吧，心疼我们的医护人员
750,欧美国家的数据只会更假
751,赶快好起来吧
752,你是意大利籍
753,……不会团灭吧
754,这个数据感觉疫情应该比我们想象中更早开始在意大利传播了……
755,妈呀，新增数字不要再变大了
756,外派可以，但他们要懂得珍惜，而不是提自私的要求。
757,意大利这是咋了！
758,加油
759,长点心吧 哎
760,额，我也觉得是他们，不然那么久都不管，估计一直知道存在
761,这有点控制不住的感觉啊，意大利坚持住，一定要改变策略，彻底听从我们专家建议，必须做到位才能降低死亡率，提高治愈率。
762,意呆利挺住啊🙏🙏
763,他们要是自己不重视那我们还支援个屁
764,傲慢与偏见的后果！
765,美丽风景线加油全世界危险！.
766,望意大利早日战胜疫情，
767,zsh
768,美国人表示不害怕？
769,囖
770,amtf
771,中国去国外帮助他国的事也不少，也没要求别人要报恩啊！你在这道德绑架干嘛？中国派出医疗队援助，传授救治经验，分享防控方法，他们配合治理救得人更多！但他们现在是叫医护人员上一线，而且他们医疗用品不足，医护人员都不够用还不想大量采购，这不是叫人家去死吗？那这样派多少医疗援助都不够填坑的
772,曾经嘲笑中国，觉得中国医疗水平差的，觉得中国小题大做的那些西方国家，有本事接着自大接着美呀！照这个趋势下去，这些国家要不了多久，美着美着就垮了，那才是真正的“美死的”，哼！
773,意大利加油吧，太恐怖了
774,意大利人已经为自己的傲慢付出了代价。所以做人不能太飘，小心驶得万年船。
775,这是传染病！！！根本不能相提并论，做到这样已经仁至义尽，难道非要搭上医护人员的性命么！！！
776,国家管控不力，健康的人被迅速感染
777,保护我方医护人员
778,这才是真正的世界末日
779,认真的么？我们这里很多人平时没有病毒的时候也是会带口罩，没有任何人嘲笑呀！
780,不戴口罩    是中国人逼的么
781,都是所谓的人权自由野的获
782,好痛心，为意大利祈福！医务人员一定要保护好自己，盼中国🇨🇳医疗队早日平安回来，祈祷祈祷！意大利人民挺住！！加油(ง •̀_•́)ง
783,意大利需要国际支援，仅仅靠我们派医疗队员过去杯水车薪
784,意大利重灾区的死亡率已经超过10％了
785,天，人口那么少的国家一天新增加那么多
786,真可笑，国内疫情的时候你们各种阴谋论，现在国外疫情了，你们又开始讲道德感情了，太明显了吧，洋狗黑子
787,看这数字好可怕。怎么感觉刹不住呢
788,看的人心慌慌的，太难过了，祈祷少点人死亡🙏🙏🙏
789,他们怎么会这么多？
790,怎还控制不住啊
791,护士也是人，而且是冲在一线的天使
792,说不去的，别忘了88年和08年意大利为中国四川做了什么。人不可忘恩负义。
793,错过了好多个早…结果太悲哀了
794,接管是肯定不行的，说不定治好了说赎罪，治不好锅全甩过来，就欧美国家这尿性，啧啧啧
795,这增长模式就是指数函数嘛
796,关老吊事
797,都是夜猫
798,看来意大利出尽风头呀，绝对有超过中国的实力
799,感觉基本就是什么时候人民全部怕的要死了才会注意才会开始往下走……
800,不久前意大利人民的采访以及戴口罩被嘲的事件我还历历在目
801,呵
802,峰值尚未到来。。不寒而栗
803,美国是超级大国应该位居第一
804,太吓人了，希望意大利早日控制住疫情，挺住
